student_id,academic_year,subject_code,subject_name,internal_marks,external_mark
S860-25,2024-2025,SUB01,Mathematics,6,18
S109-25,2024-2025,SUB02,Science,10,35
S573-24,2023-2024,SUB01,Mathematics,5,18
S933-25,2024-2025,SUB01,Mathematics,5,18
S129-25,2024-2025,SUB02,Science,10,43
S137-24,2023-2024,SUB03,English,10,43
S991-24,2023-2024,SUB01,Mathematics,3,18
S154-24,2023-2024,SUB02,Science,10,37
S157-24,2023-2024,SUB03,English,10,17
S991-24,2023-2024,SUB01,Mathematics,3,18
S176-24,2023-2024,SUB03,English,10,15
S257-24,2023-2024,SUB01,Mathematics,,18
S201-24,2023-2024,SUB03,English,10,36
S203-24,2023-2024,SUB02,Science,10,41
S203-24,2023-2024,SUB03,English,10,46
S405-24,2023-2024,SUB01,Mathematics,,18
S226-25,2024-2025,SUB03,English,10,
S234-24,2023-2024,SUB02,Science,10,36
S244-25,2024-2025,SUB03,English,10,51
S245-25,2024-2025,SUB02,Science,10,51
S252-24,2023-2024,SUB03,English,10,20
S254-25,2024-2025,SUB02,Science,10,33
S822-24,2023-2024,SUB01,Mathematics,34,17
S264-24,2023-2024,SUB03,English,10,44
S268-24,2023-2024,SUB02,Science,10,48
S540-25,2024-2025,SUB01,Mathematics,33,17
S911-25,2024-2025,SUB01,Mathematics,33,17
S302-24,2023-2024,SUB02,Science,10,26
S303-25,2024-2025,SUB02,Science,10,26
S993-25,2024-2025,SUB01,Mathematics,31,17
S312-24,2023-2024,SUB03,English,10,47
S270-24,2023-2024,SUB01,Mathematics,27,17
S336-24,2023-2024,SUB02,Science,10,41
S041-25,2024-2025,SUB01,Mathematics,23,17
S427-25,2024-2025,SUB03,English,10,49
S462-25,2024-2025,SUB02,Science,10,33
S471-25,2024-2025,SUB02,Science,10,19
S513-25,2024-2025,SUB03,English,10,41
S523-25,2024-2025,SUB02,Science,10,48
S479-25,2024-2025,SUB01,Mathematics,22,17
S425-24,2023-2024,SUB01,Mathematics,20,17
S546-24,2023-2024,SUB03,English,10,34
S550-24,2023-2024,SUB02,Science,10,19
S458-24,2023-2024,SUB01,Mathematics,20,17
S615-24,2023-2024,SUB01,Mathematics,20,17
S563-24,2023-2024,SUB02,Science,10,14
S030-25,2024-2025,SUB01,Mathematics,11,17
S579-25,2024-2025,SUB02,Science,10,29
S585-24,2023-2024,SUB02,Science,10,24
S592-24,2023-2024,SUB02,Science,10,43
S599-24,2023-2024,SUB03,English,10,34
S613-25,2024-2025,SUB02,Science,10,33
S629-24,2023-2024,SUB02,Science,10,18
S632-25,2024-2025,SUB02,Science,10,26
S644-24,2023-2024,SUB03,English,10,34
S656-25,2024-2025,SUB03,English,10,30
S660-24,2023-2024,SUB03,English,10,29
S664-25,2024-2025,SUB03,English,10,41
S672-24,2023-2024,SUB03,English,10,30
S681-25,2024-2025,SUB03,English,10,37
S696-25,2024-2025,SUB03,English,10,45
S702-24,2023-2024,SUB02,Science,10,26
S966-25,2024-2025,SUB01,Mathematics,11,17
S706-25,2024-2025,SUB02,Science,10,49
S109-25,2024-2025,SUB01,Mathematics,10,17
S757-24,2023-2024,SUB01,Mathematics,8,17
S724-24,2023-2024,SUB04,Social Studies,10,50
S118-24,2023-2024,SUB04,Social Studies,10,50
S984-25,2024-2025,SUB04,Social Studies,10,50
S780-24,2023-2024,SUB05,Computer Science,13,18
S189-24,2023-2024,SUB05,Computer Science,8,18
S326-25,2024-2025,SUB04,Social Studies,10,42
S973-25,2024-2025,SUB05,Computer Science,8,18
S402-24,2023-2024,SUB05,Computer Science,7,18
S174-24,2023-2024,SUB04,Social Studies,10,42
S344-24,2023-2024,SUB04,Social Studies,10,42
S083-24,2023-2024,SUB04,Social Studies,10,42
S619-24,2023-2024,SUB04,Social Studies,10,42
S611-24,2023-2024,SUB05,Computer Science,6,18
S728-24,2023-2024,SUB05,Computer Science,6,18
S862-24,2023-2024,SUB05,Computer Science,6,18
S076-25,2024-2025,SUB05,Computer Science,5,18
S384-25,2024-2025,SUB05,Computer Science,,18
S989-24,2023-2024,SUB05,Computer Science,,18
S766-25,2024-2025,SUB02,Science,10,37
S511-24,2023-2024,SUB04,Social Studies,10,42
S431-25,2024-2025,SUB04,Social Studies,10,42
S188-24,2023-2024,SUB05,Computer Science,31,17
S875-24,2023-2024,SUB05,Computer Science,30,17
S768-25,2024-2025,SUB03,English,10,53
S150-24,2023-2024,SUB05,Computer Science,30,17
S680-24,2023-2024,SUB04,Social Studies,10,42
S084-25,2024-2025,SUB05,Computer Science,29,17
S743-24,2023-2024,SUB05,Computer Science,29,17
S679-25,2024-2025,SUB04,Social Studies,10,42
S415-24,2023-2024,SUB04,Social Studies,10,42
S525-24,2023-2024,SUB04,Social Studies,10,42
S198-24,2023-2024,SUB05,Computer Science,24,17
S380-25,2024-2025,SUB04,Social Studies,10,50
S630-24,2023-2024,SUB05,Computer Science,22,17
S773-24,2023-2024,SUB02,Science,10,35
S744-25,2024-2025,SUB04,Social Studies,10,49
S829-25,2024-2025,SUB04,Social Studies,10,49
S084-25,2024-2025,SUB04,Social Studies,10,48
S023-25,2024-2025,SUB05,Computer Science,21,17
S928-24,2023-2024,SUB05,Computer Science,21,17
S928-24,2023-2024,SUB04,Social Studies,10,46
S099-24,2023-2024,SUB04,Social Studies,10,45
S143-25,2024-2025,SUB04,Social Studies,10,44
S527-25,2024-2025,SUB05,Computer Science,19,17
S825-24,2023-2024,SUB04,Social Studies,10,42
S026-24,2023-2024,SUB04,Social Studies,10,40
S726-25,2024-2025,SUB04,Social Studies,10,40
S445-24,2023-2024,SUB05,Computer Science,16,17
S776-25,2024-2025,SUB05,Computer Science,15,17
S964-25,2024-2025,SUB04,Social Studies,10,39
S824-24,2023-2024,SUB05,Computer Science,15,17
S987-24,2023-2024,SUB05,Computer Science,13,17
S475-24,2023-2024,SUB04,Social Studies,10,36
S411-25,2024-2025,SUB05,Computer Science,12,17
S809-24,2023-2024,SUB05,Computer Science,12,17
S095-24,2023-2024,SUB05,Computer Science,11,17
S483-24,2023-2024,SUB05,Computer Science,9,17
S036-24,2023-2024,SUB04,Social Studies,10,33
S564-24,2023-2024,SUB04,Social Studies,10,33
S661-25,2024-2025,SUB04,Social Studies,10,33
S227-24,2023-2024,SUB04,Social Studies,10,32
S669-25,2024-2025,SUB05,Computer Science,8,17
S260-24,2023-2024,SUB04,Social Studies,10,30
S836-25,2024-2025,SUB05,Computer Science,7,17
S327-24,2023-2024,SUB04,Social Studies,10,29
S018-24,2023-2024,SUB04,Social Studies,10,28
S226-25,2024-2025,SUB04,Social Studies,10,28
S365-24,2023-2024,SUB04,Social Studies,10,25
S480-24,2023-2024,SUB05,Computer Science,6,17
S725-24,2023-2024,SUB04,Social Studies,10,23
S991-24,2023-2024,SUB05,Computer Science,1,17
S980-25,2024-2025,SUB04,Social Studies,10,23
S289-25,2024-2025,SUB05,Computer Science,,17
S358-25,2024-2025,SUB05,Computer Science,30,16
S010-24,2023-2024,SUB04,Social Studies,10,20
S557-25,2024-2025,SUB05,Computer Science,26,16
S692-24,2023-2024,SUB04,Social Studies,10,19
S916-25,2024-2025,SUB04,Social Studies,10,18
S589-25,2024-2025,SUB04,Social Studies,10,17
S052-25,2024-2025,SUB05,Computer Science,25,16
S318-25,2024-2025,SUB05,Computer Science,25,16
S923-25,2024-2025,SUB04,Social Studies,10,10
S933-25,2024-2025,SUB04,Social Studies,10,10
S923-25,2024-2025,SUB04,Social Studies,10,10
S703-24,2023-2024,SUB05,Computer Science,25,16
S218-24,2023-2024,SUB04,Social Studies,10,
S493-25,2024-2025,SUB05,Computer Science,24,16
S592-24,2023-2024,SUB04,Social Studies,10,
S287-24,2023-2024,SUB05,Computer Science,23,16
S929-24,2023-2024,SUB04,Social Studies,10,
S818-24,2023-2024,SUB02,Science,10,9
S818-24,2023-2024,SUB03,English,10,
S044-25,2024-2025,SUB01,Mathematics,6,17
S854-24,2023-2024,SUB02,Science,10,
S083-24,2023-2024,SUB01,Mathematics,6,17
S926-24,2023-2024,SUB02,Science,10,10
S928-24,2023-2024,SUB02,Science,10,20
S373-24,2023-2024,SUB01,Mathematics,33,16
S519-25,2024-2025,SUB01,Mathematics,32,16
S949-25,2024-2025,SUB02,Science,10,14
S799-24,2023-2024,SUB01,Mathematics,31,16
S985-24,2023-2024,SUB03,English,10,11
S010-24,2023-2024,SUB02,Science,9,31
S040-25,2024-2025,SUB02,Science,9,30
S352-25,2024-2025,SUB01,Mathematics,30,16
S230-24,2023-2024,SUB01,Mathematics,28,16
S068-25,2024-2025,SUB02,Science,9,48
S873-25,2024-2025,SUB01,Mathematics,28,16
S089-25,2024-2025,SUB02,Science,9,11
S096-25,2024-2025,SUB03,English,9,36
S104-25,2024-2025,SUB03,English,9,54
S124-25,2024-2025,SUB03,English,9,47
S165-25,2024-2025,SUB02,Science,9,39
S168-25,2024-2025,SUB02,Science,9,11
S025-25,2024-2025,SUB01,Mathematics,27,16
S181-25,2024-2025,SUB02,Science,9,39
S761-24,2023-2024,SUB01,Mathematics,27,16
S193-25,2024-2025,SUB02,Science,9,38
S456-24,2023-2024,SUB01,Mathematics,25,16
S103-25,2024-2025,SUB01,Mathematics,21,16
S207-25,2024-2025,SUB02,Science,9,33
S209-24,2023-2024,SUB02,Science,9,27
S211-25,2024-2025,SUB02,Science,9,21
S147-25,2024-2025,SUB01,Mathematics,18,16
S214-25,2024-2025,SUB03,English,9,33
S010-24,2023-2024,SUB01,Mathematics,17,16
S251-25,2024-2025,SUB02,Science,9,24
S051-25,2024-2025,SUB01,Mathematics,17,16
S678-25,2024-2025,SUB01,Mathematics,17,16
S280-24,2023-2024,SUB02,Science,9,
S290-25,2024-2025,SUB02,Science,9,21
S296-25,2024-2025,SUB02,Science,9,16
S297-24,2023-2024,SUB03,English,9,22
S298-24,2023-2024,SUB03,English,9,23
S308-25,2024-2025,SUB03,English,9,51
S145-25,2024-2025,SUB01,Mathematics,13,16
S314-24,2023-2024,SUB03,English,9,20
S333-25,2024-2025,SUB02,Science,9,18
S341-25,2024-2025,SUB02,Science,9,9
S350-25,2024-2025,SUB03,English,9,28
S361-24,2023-2024,SUB02,Science,9,17
S363-24,2023-2024,SUB03,English,9,29
S371-24,2023-2024,SUB01,Mathematics,13,16
S628-24,2023-2024,SUB01,Mathematics,13,16
S372-25,2024-2025,SUB02,Science,9,43
S391-24,2023-2024,SUB03,English,9,18
S392-24,2023-2024,SUB02,Science,9,22
S419-25,2024-2025,SUB02,Science,9,15
S428-24,2023-2024,SUB03,English,9,18
S323-25,2024-2025,SUB01,Mathematics,11,16
S785-25,2024-2025,SUB01,Mathematics,9,16
S411-25,2024-2025,SUB01,Mathematics,6,16
S457-25,2024-2025,SUB03,English,9,20
S459-24,2023-2024,SUB02,Science,9,51
S484-24,2023-2024,SUB02,Science,9,51
S492-25,2024-2025,SUB02,Science,9,
S462-25,2024-2025,SUB01,Mathematics,5,16
S541-25,2024-2025,SUB02,Science,9,21
S544-25,2024-2025,SUB03,English,9,13
S559-25,2024-2025,SUB02,Science,9,18
S261-24,2023-2024,SUB01,Mathematics,,16
S602-24,2023-2024,SUB02,Science,9,28
S852-25,2024-2025,SUB01,Mathematics,,16
S604-24,2023-2024,SUB02,Science,9,39
S605-25,2024-2025,SUB02,Science,9,49
S289-25,2024-2025,SUB01,Mathematics,32,15
S613-25,2024-2025,SUB03,English,9,30
S954-24,2023-2024,SUB01,Mathematics,31,15
S633-25,2024-2025,SUB02,Science,9,34
S634-25,2024-2025,SUB01,Mathematics,30,15
S649-24,2023-2024,SUB02,Science,9,40
S662-24,2023-2024,SUB03,English,9,46
S669-25,2024-2025,SUB03,English,9,47
S685-24,2023-2024,SUB02,Science,9,22
S687-24,2023-2024,SUB02,Science,9,25
S689-25,2024-2025,SUB02,Science,9,40
S714-25,2024-2025,SUB03,English,9,14
S728-24,2023-2024,SUB02,Science,9,38
S735-24,2023-2024,SUB03,English,9,50
S739-24,2023-2024,SUB03,English,9,40
S929-24,2023-2024,SUB01,Mathematics,29,15
S768-25,2024-2025,SUB02,Science,9,44
S005-24,2023-2024,SUB01,Mathematics,28,15
S285-25,2024-2025,SUB01,Mathematics,28,15
S753-25,2024-2025,SUB04,Social Studies,9,50
S976-25,2024-2025,SUB04,Social Studies,9,50
S785-25,2024-2025,SUB04,Social Studies,9,50
S621-24,2023-2024,SUB05,Computer Science,16,16
S911-25,2024-2025,SUB05,Computer Science,16,16
S350-25,2024-2025,SUB05,Computer Science,14,16
S110-24,2023-2024,SUB05,Computer Science,13,16
S892-25,2024-2025,SUB04,Social Studies,9,48
S473-25,2024-2025,SUB05,Computer Science,9,16
S471-25,2024-2025,SUB01,Mathematics,27,15
S757-24,2023-2024,SUB05,Computer Science,8,16
S074-25,2024-2025,SUB04,Social Studies,9,46
S909-25,2024-2025,SUB05,Computer Science,8,16
S009-24,2023-2024,SUB05,Computer Science,7,16
S562-24,2023-2024,SUB04,Social Studies,9,42
S695-24,2023-2024,SUB04,Social Studies,9,42
S141-24,2023-2024,SUB04,Social Studies,9,41
S780-24,2023-2024,SUB04,Social Studies,9,41
S134-24,2023-2024,SUB04,Social Studies,9,38
S149-25,2024-2025,SUB05,Computer Science,7,16
S273-24,2023-2024,SUB04,Social Studies,9,36
S770-24,2023-2024,SUB05,Computer Science,7,16
S461-25,2024-2025,SUB05,Computer Science,6,16
S625-25,2024-2025,SUB04,Social Studies,9,33
S050-25,2024-2025,SUB05,Computer Science,,16
S936-25,2024-2025,SUB04,Social Studies,9,32
S827-24,2023-2024,SUB05,Computer Science,30,15
S487-25,2024-2025,SUB04,Social Studies,9,29
S159-25,2024-2025,SUB05,Computer Science,32,15
S529-25,2024-2025,SUB05,Computer Science,32,15
S718-24,2023-2024,SUB04,Social Studies,9,27
S071-25,2024-2025,SUB05,Computer Science,30,15
S816-24,2023-2024,SUB02,Science,9,53
S438-24,2023-2024,SUB04,Social Studies,9,26
S249-25,2024-2025,SUB05,Computer Science,29,15
S977-24,2023-2024,SUB04,Social Studies,9,26
S075-25,2024-2025,SUB04,Social Studies,9,24
S324-24,2023-2024,SUB04,Social Studies,9,24
S125-25,2024-2025,SUB05,Computer Science,27,15
S362-24,2023-2024,SUB05,Computer Science,27,15
S003-24,2023-2024,SUB05,Computer Science,25,15
S061-25,2024-2025,SUB01,Mathematics,24,15
S659-25,2024-2025,SUB04,Social Studies,9,22
S192-24,2023-2024,SUB04,Social Studies,9,21
S210-24,2023-2024,SUB05,Computer Science,25,15
S387-25,2024-2025,SUB04,Social Studies,9,21
S702-24,2023-2024,SUB05,Computer Science,24,15
S830-24,2023-2024,SUB05,Computer Science,21,15
S052-25,2024-2025,SUB04,Social Studies,9,20
S515-24,2023-2024,SUB05,Computer Science,16,15
S581-24,2023-2024,SUB04,Social Studies,9,20
S214-25,2024-2025,SUB04,Social Studies,9,19
S114-24,2023-2024,SUB04,Social Studies,9,17
S279-24,2023-2024,SUB04,Social Studies,9,17
S965-25,2024-2025,SUB05,Computer Science,15,15
S707-25,2024-2025,SUB05,Computer Science,14,15
S173-24,2023-2024,SUB04,Social Studies,9,15
S537-24,2023-2024,SUB04,Social Studies,9,15
S889-24,2023-2024,SUB04,Social Studies,9,15
S864-24,2023-2024,SUB05,Computer Science,11,15
S772-25,2024-2025,SUB05,Computer Science,10,15
S913-25,2024-2025,SUB04,Social Studies,9,12
S633-25,2024-2025,SUB05,Computer Science,,15
S193-25,2024-2025,SUB04,Social Studies,9,10
S831-25,2024-2025,SUB03,English,9,41
S252-24,2023-2024,SUB04,Social Studies,9,10
S076-25,2024-2025,SUB04,Social Studies,9,
S560-25,2024-2025,SUB05,Computer Science,30,14
S344-24,2023-2024,SUB05,Computer Science,32,14
S958-25,2024-2025,SUB04,Social Studies,9,
S834-24,2023-2024,SUB03,English,9,17
S744-25,2024-2025,SUB01,Mathematics,24,15
S874-24,2023-2024,SUB02,Science,9,19
S879-25,2024-2025,SUB01,Mathematics,24,15
S522-24,2023-2024,SUB01,Mathematics,22,15
S900-25,2024-2025,SUB03,English,9,12
S953-25,2024-2025,SUB01,Mathematics,22,15
S941-24,2023-2024,SUB02,Science,9,14
S575-25,2024-2025,SUB01,Mathematics,10,15
S965-25,2024-2025,SUB02,Science,9,32
S969-24,2023-2024,SUB02,Science,9,51
S997-24,2023-2024,SUB03,English,9,47
S1000-25,2024-2025,SUB03,English,9,28
S390-25,2024-2025,SUB01,Mathematics,8,15
S393-25,2024-2025,SUB01,Mathematics,7,15
S014-24,2023-2024,SUB03,English,8,10
S020-24,2023-2024,SUB03,English,8,15
S045-25,2024-2025,SUB02,Science,8,27
S002-25,2024-2025,SUB01,Mathematics,6,15
S365-24,2023-2024,SUB01,Mathematics,,15
S091-24,2023-2024,SUB03,English,8,24
S092-25,2024-2025,SUB02,Science,8,21
S096-25,2024-2025,SUB02,Science,8,15
S072-25,2024-2025,SUB01,Mathematics,40,14
S121-25,2024-2025,SUB02,Science,8,43
S127-25,2024-2025,SUB03,English,8,47
S129-25,2024-2025,SUB03,English,8,15
S480-24,2023-2024,SUB01,Mathematics,33,14
S139-24,2023-2024,SUB03,English,8,26
S102-25,2024-2025,SUB01,Mathematics,32,14
S150-24,2023-2024,SUB03,English,8,11
S162-24,2023-2024,SUB02,Science,8,43
S206-25,2024-2025,SUB01,Mathematics,29,14
S199-24,2023-2024,SUB02,Science,8,22
S273-24,2023-2024,SUB01,Mathematics,28,14
S212-24,2023-2024,SUB02,Science,8,19
S213-25,2024-2025,SUB02,Science,8,14
S215-24,2023-2024,SUB02,Science,8,47
S297-24,2023-2024,SUB01,Mathematics,27,14
S332-25,2024-2025,SUB03,English,8,48
S394-24,2023-2024,SUB01,Mathematics,27,14
S357-24,2023-2024,SUB03,English,8,34
S362-24,2023-2024,SUB02,Science,8,41
S362-24,2023-2024,SUB03,English,8,23
S244-25,2024-2025,SUB01,Mathematics,25,14
S385-25,2024-2025,SUB02,Science,8,32
S256-25,2024-2025,SUB01,Mathematics,24,14
S330-25,2024-2025,SUB01,Mathematics,22,14
S395-25,2024-2025,SUB03,English,8,16
S476-25,2024-2025,SUB01,Mathematics,21,14
S446-24,2023-2024,SUB03,English,8,29
S454-25,2024-2025,SUB02,Science,8,25
S464-25,2024-2025,SUB02,Science,8,13
S465-24,2023-2024,SUB02,Science,8,47
S466-24,2023-2024,SUB03,English,8,54
S641-25,2024-2025,SUB01,Mathematics,21,14
S469-25,2024-2025,SUB02,Science,8,33
S469-25,2024-2025,SUB03,English,8,48
S743-24,2023-2024,SUB01,Mathematics,20,14
S497-24,2023-2024,SUB02,Science,8,34
S499-25,2024-2025,SUB03,English,8,29
S504-24,2023-2024,SUB02,Science,8,38
S499-25,2024-2025,SUB01,Mathematics,18,14
S854-24,2023-2024,SUB01,Mathematics,14,14
S514-24,2023-2024,SUB01,Mathematics,9,14
S936-25,2024-2025,SUB01,Mathematics,,14
S738-25,2024-2025,SUB01,Mathematics,34,13
S796-24,2023-2024,SUB01,Mathematics,33,13
S604-24,2023-2024,SUB03,English,8,39
S042-24,2023-2024,SUB01,Mathematics,30,13
S504-24,2023-2024,SUB01,Mathematics,28,13
S630-24,2023-2024,SUB02,Science,8,43
S012-24,2023-2024,SUB01,Mathematics,27,13
S604-24,2023-2024,SUB01,Mathematics,25,13
S657-24,2023-2024,SUB02,Science,8,17
S665-24,2023-2024,SUB03,English,8,49
S672-24,2023-2024,SUB02,Science,8,15
S675-24,2023-2024,SUB02,Science,8,53
S875-24,2023-2024,SUB01,Mathematics,25,13
S283-24,2023-2024,SUB01,Mathematics,23,13
S271-25,2024-2025,SUB01,Mathematics,22,13
S711-25,2024-2025,SUB02,Science,8,16
S715-24,2023-2024,SUB02,Science,8,40
S730-24,2023-2024,SUB03,English,8,36
S745-25,2024-2025,SUB03,English,8,53
S751-24,2023-2024,SUB03,English,8,53
S671-24,2023-2024,SUB01,Mathematics,22,13
S756-24,2023-2024,SUB03,English,8,39
S700-25,2024-2025,SUB01,Mathematics,21,13
S757-24,2023-2024,SUB03,English,8,55
S770-24,2023-2024,SUB03,English,8,36
S784-24,2023-2024,SUB02,Science,8,40
S802-25,2024-2025,SUB02,Science,8,24
S810-25,2024-2025,SUB03,English,8,11
S811-25,2024-2025,SUB03,English,8,35
S815-24,2023-2024,SUB03,English,8,35
S615-24,2023-2024,SUB05,Computer Science,32,14
S145-25,2024-2025,SUB04,Social Studies,8,50
S451-25,2024-2025,SUB05,Computer Science,30,14
S563-24,2023-2024,SUB04,Social Studies,8,47
S566-25,2024-2025,SUB05,Computer Science,30,14
S836-25,2024-2025,SUB02,Science,8,21
S897-25,2024-2025,SUB05,Computer Science,30,14
S989-24,2023-2024,SUB04,Social Studies,8,44
S568-25,2024-2025,SUB05,Computer Science,27,14
S080-25,2024-2025,SUB04,Social Studies,8,40
S952-25,2024-2025,SUB05,Computer Science,26,14
S721-24,2023-2024,SUB05,Computer Science,25,14
S264-24,2023-2024,SUB05,Computer Science,24,14
S479-25,2024-2025,SUB04,Social Studies,8,38
S264-24,2023-2024,SUB05,Computer Science,24,14
S185-25,2024-2025,SUB04,Social Studies,8,36
S841-24,2023-2024,SUB02,Science,8,
S544-25,2024-2025,SUB05,Computer Science,23,14
S817-24,2023-2024,SUB04,Social Studies,8,35
S930-25,2024-2025,SUB05,Computer Science,22,14
S085-24,2023-2024,SUB04,Social Studies,8,34
S703-24,2023-2024,SUB04,Social Studies,8,33
S081-25,2024-2025,SUB05,Computer Science,21,14
S673-24,2023-2024,SUB05,Computer Science,18,14
S839-25,2024-2025,SUB05,Computer Science,18,14
S776-25,2024-2025,SUB04,Social Studies,8,30
S948-24,2023-2024,SUB05,Computer Science,18,14
S354-25,2024-2025,SUB04,Social Studies,8,28
S648-25,2024-2025,SUB04,Social Studies,8,28
S660-24,2023-2024,SUB04,Social Studies,8,28
S951-24,2023-2024,SUB05,Computer Science,17,14
S893-24,2023-2024,SUB04,Social Studies,8,28
S334-24,2023-2024,SUB05,Computer Science,16,14
S306-24,2023-2024,SUB04,Social Studies,8,23
S547-25,2024-2025,SUB05,Computer Science,16,14
S950-24,2023-2024,SUB04,Social Studies,8,22
S704-25,2024-2025,SUB05,Computer Science,15,14
S564-24,2023-2024,SUB05,Computer Science,14,14
S936-25,2024-2025,SUB05,Computer Science,14,14
S852-25,2024-2025,SUB02,Science,8,
S584-24,2023-2024,SUB04,Social Studies,8,18
S468-25,2024-2025,SUB05,Computer Science,8,14
S509-24,2023-2024,SUB05,Computer Science,7,14
S542-25,2024-2025,SUB05,Computer Science,5,14
S663-24,2023-2024,SUB05,Computer Science,5,14
S185-25,2024-2025,SUB05,Computer Science,,14
S471-25,2024-2025,SUB05,Computer Science,,14
S846-25,2024-2025,SUB05,Computer Science,,14
S397-24,2023-2024,SUB04,Social Studies,8,11
S807-24,2023-2024,SUB05,Computer Science,30,13
S435-24,2023-2024,SUB04,Social Studies,8,
S533-25,2024-2025,SUB05,Computer Science,28,13
S682-25,2024-2025,SUB05,Computer Science,28,13
S869-24,2023-2024,SUB03,English,8,55
S912-24,2023-2024,SUB03,English,8,41
S831-25,2024-2025,SUB01,Mathematics,17,13
S921-25,2024-2025,SUB03,English,8,43
S864-24,2023-2024,SUB01,Mathematics,13,13
S928-24,2023-2024,SUB03,English,8,51
S931-24,2023-2024,SUB03,English,8,36
S068-25,2024-2025,SUB01,Mathematics,12,13
S955-25,2024-2025,SUB03,English,8,44
S959-24,2023-2024,SUB03,English,8,21
S961-24,2023-2024,SUB02,Science,8,42
S966-25,2024-2025,SUB02,Science,8,50
S593-24,2023-2024,SUB01,Mathematics,12,13
S969-24,2023-2024,SUB03,English,8,27
S979-25,2024-2025,SUB03,English,8,11
S771-25,2024-2025,SUB01,Mathematics,12,13
S001-24,2023-2024,SUB02,Science,7,18
S019-24,2023-2024,SUB03,English,7,
S037-24,2023-2024,SUB02,Science,7,55
S276-25,2024-2025,SUB01,Mathematics,10,13
S551-24,2023-2024,SUB01,Mathematics,8,13
S124-25,2024-2025,SUB02,Science,7,29
S134-24,2023-2024,SUB02,Science,7,31
S618-25,2024-2025,SUB01,Mathematics,8,13
S150-24,2023-2024,SUB02,Science,7,51
S163-25,2024-2025,SUB02,Science,7,33
S776-25,2024-2025,SUB01,Mathematics,7,13
S180-25,2024-2025,SUB03,English,7,23
S197-25,2024-2025,SUB03,English,7,
S218-24,2023-2024,SUB03,English,7,47
S221-24,2023-2024,SUB02,Science,7,46
S223-24,2023-2024,SUB03,English,7,38
S237-24,2023-2024,SUB03,English,7,35
S245-25,2024-2025,SUB03,English,7,
S263-24,2023-2024,SUB03,English,7,10
S264-24,2023-2024,SUB02,Science,7,40
S275-25,2024-2025,SUB03,English,7,51
S426-25,2024-2025,SUB01,Mathematics,6,13
S403-25,2024-2025,SUB01,Mathematics,5,13
S578-25,2024-2025,SUB01,Mathematics,,13
S316-24,2023-2024,SUB03,English,7,32
S037-24,2023-2024,SUB01,Mathematics,40,12
S340-24,2023-2024,SUB03,English,7,26
S647-25,2024-2025,SUB01,Mathematics,34,12
S364-24,2023-2024,SUB03,English,7,48
S478-24,2023-2024,SUB01,Mathematics,32,12
S375-24,2023-2024,SUB02,Science,7,49
S292-25,2024-2025,SUB01,Mathematics,31,12
S412-25,2024-2025,SUB02,Science,7,53
S812-24,2023-2024,SUB01,Mathematics,31,12
S435-24,2023-2024,SUB03,English,7,44
S333-25,2024-2025,SUB01,Mathematics,30,12
S483-24,2023-2024,SUB03,English,7,23
S486-24,2023-2024,SUB03,English,7,17
S507-25,2024-2025,SUB02,Science,7,14
S516-25,2024-2025,SUB03,English,7,23
S518-25,2024-2025,SUB02,Science,7,20
S424-25,2024-2025,SUB01,Mathematics,30,12
S574-25,2024-2025,SUB02,Science,7,10
S592-24,2023-2024,SUB03,English,7,19
S598-25,2024-2025,SUB02,Science,7,37
S619-24,2023-2024,SUB02,Science,7,43
S424-25,2024-2025,SUB01,Mathematics,30,12
S201-24,2023-2024,SUB01,Mathematics,29,12
S653-24,2023-2024,SUB03,English,7,48
S663-24,2023-2024,SUB02,Science,7,20
S407-24,2023-2024,SUB01,Mathematics,29,12
S677-25,2024-2025,SUB03,English,7,18
S444-25,2024-2025,SUB01,Mathematics,28,12
S700-25,2024-2025,SUB03,English,7,55
S701-24,2023-2024,SUB03,English,7,54
S718-24,2023-2024,SUB02,Science,7,54
S865-24,2023-2024,SUB01,Mathematics,27,12
S150-24,2023-2024,SUB01,Mathematics,23,12
S741-25,2024-2025,SUB02,Science,7,45
S358-25,2024-2025,SUB01,Mathematics,23,12
S800-25,2024-2025,SUB03,English,7,37
S308-25,2024-2025,SUB01,Mathematics,22,12
S815-24,2023-2024,SUB02,Science,7,48
S919-24,2023-2024,SUB01,Mathematics,21,12
S841-24,2023-2024,SUB03,English,7,15
S934-24,2023-2024,SUB01,Mathematics,19,12
S248-25,2024-2025,SUB05,Computer Science,27,13
S407-24,2023-2024,SUB04,Social Studies,7,50
S462-25,2024-2025,SUB04,Social Studies,7,50
S439-24,2023-2024,SUB04,Social Studies,7,42
S315-24,2023-2024,SUB04,Social Studies,7,50
S608-24,2023-2024,SUB05,Computer Science,27,13
S400-25,2024-2025,SUB05,Computer Science,25,13
S074-25,2024-2025,SUB05,Computer Science,23,13
S024-25,2024-2025,SUB04,Social Studies,7,47
S596-25,2024-2025,SUB04,Social Studies,7,46
S472-24,2023-2024,SUB04,Social Studies,7,44
S300-25,2024-2025,SUB05,Computer Science,22,13
S810-25,2024-2025,SUB05,Computer Science,22,13
S051-25,2024-2025,SUB04,Social Studies,7,41
S339-24,2023-2024,SUB05,Computer Science,21,13
S960-25,2024-2025,SUB05,Computer Science,20,13
S419-25,2024-2025,SUB05,Computer Science,18,13
